STATE__,BGN_DATE,BGN_TIME,TIME_ZONE,COUNTY,COUNTYNAME,STATE,EVTYPE,BGN_RANGE,BGN_AZI,BGN_LOCATI,END_DATE,END_TIME,COUNTY_END,COUNTYENDN,END_RANGE,END_AZI,END_LOCATI,LENGTH,WIDTH,F,MAG,FATALITIES,INJURIES,PROPDMG,PROPDMGEXP,CROPDMG,CROPDMGEXP,WFO,STATEOFFIC,ZONENAMES,LATITUDE,LONGITUDE,LATITUDE_E,LONGITUDE_,REMARKS,REFNUM
1,12/11/1961 00:00,1900,CST,65,HALE,AL,TORNADO,0,,,,,0,,0,,,8.3,150,2,0,0,0,25,K,0,,,,,3247,8740,3252,8734,,313
1,12/11/1961 00:00,1900,CST,105,PERRY,AL,TORNADO,0,,,,,0,,0,,,9.4,100,3,0,0,2,250,K,0,,,,,3238,8724,3241,8715,,314
1,12/11/1961 00:00,2000,CST,15,CALHOUN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8547,0,0,,315
1,12/11/1961 00:00,2005,CST,21,CHILTON,AL,TORNADO,0,,,,,0,,0,,,2,150,1,0,0,0,2.5,K,0,,,,,3254,8636,0,0,,316
1,12/11/1961 00:00,2100,CST,37,COOSA,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3302,8605,0,0,,317
1,12/11/1961 00:00,2200,CST,123,TALLAPOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3253,8600,0,0,,318
1,12/12/1961 00:00,415,CST,119,SUMTER,AL,TORNADO,0,,,,,0,,0,,,24.2,33,2,0,0,0,25,K,0,,,,,3224,8823,3232,8800,,319
1,12/12/1961 00:00,500,CST,29,CLEBURNE,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,2.5,K,0,,,,,3346,8533,0,0,,320
1,12/17/1961 0:00:00,2100,EST,105,PERRY,AL,TORNADO,0,,,,,0,,0,,,5.4,100,2,0,0,1,25,K,0,,,,,3236,8718,3238,8713,,321
1,01/05/1962 00:00,1630,CST,39,COVINGTON,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,2.5,K,0,,,,,3118,8630,0,0,,322
1,01/05/1962 00:00,1730,CST,109,PIKE,AL,TORNADO,0,,,,,0,,0,,,2,33,2,0,0,0,25,K,0,,,,,3145,8600,0,0,,323
1,01/05/1962 00:00,2230,CST,69,HOUSTON,AL,TORNADO,0,,,,,0,,0,,,5.1,33,1,0,0,0,25,K,0,,,,,3118,8525,3121,8522,,324
1,2/15/1962 0:00:00,1950,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3353,8717,0,0,,325
1,2/15/1962 0:00:00,2130,CST,35,CONECUH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,60,0,0,0,,0,,,,,3117,8717,0,0,,326
1,2/15/1962 0:00:00,2315,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8605,0,0,,327
1,2/23/1962 0:00:00,1920,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3335,8647,0,0,,328
1,03/11/1962 00:00,1400,CST,101,MONTGOMERY,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3223,8624,0,0,,329
1,3/21/1962 0:00:00,15,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3335,8647,0,0,,330
1,3/21/1962 0:00:00,100,CST,55,ETOWAH,AL,TORNADO,0,,,,,0,,0,,,2.3,250,3,0,0,10,250,K,0,,,,,3345,8549,3345,8547,,331
1,3/21/1962 0:00:00,100,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3312,8611,0,0,,332
1,3/21/1962 0:00:00,125,CST,121,TALLADEGA,AL,TORNADO,0,,,,,0,,0,,,0.5,33,2,0,0,0,25,K,0,,,,,3309,8616,0,0,,333
1,3/25/1962 0:00:00,1530,CST,43,CULLMAN,AL,TORNADO,0,,,,,0,,0,,,3.8,33,1,0,0,0,25,K,0,,,,,3410,8650,3412,8647,,334
1,3/25/1962 0:00:00,1715,CST,95,MARSHALL,AL,TORNADO,0,,,,,0,,0,,,0.5,100,1,0,0,0,25,K,0,,,,,3410,8620,0,0,,335
1,3/25/1962 0:00:00,1800,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3405,8611,0,0,,336
1,3/30/1962 0:00:00,1500,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,150,0,0,0,,0,,,,,3335,8647,0,0,,337
1,3/30/1962 0:00:00,1500,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3335,8647,0,0,,338
1,3/30/1962 0:00:00,1600,CST,71,JACKSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8605,0,0,,339
1,3/30/1962 0:00:00,1620,CST,49,DEKALB,AL,HAIL,0,,,,,0,,0,,,0,0,,150,0,0,0,,0,,,,,3412,8600,0,0,,340
1,3/30/1962 0:00:00,2300,CST,33,COLBERT,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3436,8741,0,0,,341
1,3/30/1962 0:00:00,2314,CST,33,COLBERT,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3447,8735,0,0,,342
1,3/31/1962 0:00:00,200,CST,57,FAYETTE,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3342,8754,0,0,,343
1,3/31/1962 0:00:00,210,CST,93,MARION,AL,TORNADO,0,,,,,0,,0,,,1,33,1,0,0,0,250,K,0,,,,,3354,8748,0,0,,344
1,3/31/1962 0:00:00,315,CST,67,HENRY,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3136,8517,0,0,,345
1,3/31/1962 0:00:00,800,CST,3,BALDWIN,AL,TORNADO,0,,,,,0,,0,,,11.9,100,2,0,0,0,250,K,0,,,,,3018,8742,3022,8731,,346
1,3/31/1962 0:00:00,1120,CST,67,HENRY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3136,8517,0,0,,347
1,04/11/1962 00:00,1500,CST,87,MACON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3230,8541,0,0,,348
1,04/11/1962 00:00,1700,CST,87,MACON,AL,HAIL,0,,,,,0,,0,,,0,0,,300,0,0,0,,0,,,,,3223,8541,0,0,,349
1,04/12/1962 00:00,330,CST,85,LOWNDES,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8630,0,0,,350
1,04/12/1962 00:00,1000,CST,39,COVINGTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3130,8641,0,0,,351
1,5/16/1962 0:00:00,1522,CST,89,MADISON,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3435,8641,0,0,,352
1,5/16/1962 0:00:00,1615,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,87,0,0,0,,0,,,,,3042,8800,0,0,,353
1,06/08/1962 00:00,1140,CST,0,,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3030,8717,0,0,,354
1,6/24/1962 0:00:00,1355,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8635,0,0,,355
1,07/04/1962 00:00,1804,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,62,0,0,0,,0,,,,,3335,8647,0,0,,356
1,07/05/1962 00:00,1345,CST,105,PERRY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3235,8717,0,0,,357
1,07/05/1962 00:00,1400,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8635,0,0,,358
1,07/07/1962 00:00,1745,CST,101,MONTGOMERY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3217,8624,0,0,,359
1,07/09/1962 00:00,1630,CST,3,BALDWIN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,70,0,0,0,,0,,,,,3035,8735,0,0,,360
1,7/17/1962 0:00:00,1330,CST,127,WALKER,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8717,0,0,,361
1,7/17/1962 0:00:00,1500,CST,7,BIBB,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3300,8705,0,0,,362
1,7/20/1962 0:00:00,1300,CST,45,DALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3124,8541,0,0,,363
1,7/20/1962 0:00:00,1400,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,58,0,0,0,,0,,,,,3117,8524,0,0,,364
1,7/21/1962 0:00:00,1430,CST,49,DEKALB,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8541,0,0,,365
1,7/31/1962 0:00:00,1530,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3042,8800,0,0,,366
1,08/05/1962 00:00,1445,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,63,0,0,0,,0,,,,,3335,8647,0,0,,367
1,08/07/1962 00:00,0,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3335,8647,0,0,,368
1,8/20/1962 0:00:00,1445,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,51,0,0,0,,0,,,,,3335,8647,0,0,,369
1,11/12/1962 00:00,25,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3042,8817,0,0,,370
1,01/11/1963 00:00,1500,CST,101,MONTGOMERY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3217,8605,0,0,,371
1,1/19/1963 0:00:00,1400,EST,25,CLARKE,AL,TORNADO,0,,,,,0,,0,,,3.3,33,2,0,0,0,2.5,K,0,,,,,3143,8747,3145,8745,,372
1,1/20/1963 0:00:00,1315,CST,3,BALDWIN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3035,8747,0,0,,373
1,1/20/1963 0:00:00,1500,CST,31,COFFEE,AL,TORNADO,0,,,,,0,,0,,,14.1,33,1,0,0,0,250,K,0,,,,,3114,8603,3119,8550,,374
1,03/05/1963 00:00,1535,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,14.9,667,4,0,0,35,250,K,0,,,,,3322,8658,3329,8645,,375
1,03/05/1963 00:00,1600,CST,55,ETOWAH,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3400,8600,0,0,,376
1,03/05/1963 00:00,1800,EST,19,CHEROKEE,AL,TORNADO,0,,,,,0,,0,,,7.1,33,1,0,0,3,25,K,0,,,,,3359,8529,3404,8525,,377
1,03/11/1963 00:00,1400,CST,127,WALKER,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3350,8726,0,0,,378
1,03/11/1963 00:00,1400,CST,107,PICKENS,AL,TORNADO,0,,,,,0,,0,,,0,440,2,0,0,0,25,K,0,,,,,3325,8806,0,0,,379
1,03/11/1963 00:00,1400,CST,43,CULLMAN,AL,TORNADO,0,,,,,0,,0,,,28,880,4,0,2,6,2.5,M,0,,,,,3354,8654,3411,8633,,380
1,03/11/1963 00:00,1400,CST,57,FAYETTE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3342,8747,0,0,,381
1,03/11/1963 00:00,1430,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3430,8641,0,0,,382
1,03/11/1963 00:00,1725,CST,59,FRANKLIN,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3436,8806,0,0,,383
1,03/11/1963 00:00,1740,CST,83,LIMESTONE,AL,TORNADO,0,,,,,0,,0,,,22.2,33,2,0,1,3,2.5,M,0,,,,,3446,8710,3453,8648,,384
1,03/11/1963 00:00,1740,CST,89,MADISON,AL,TORNADO,0,,,,,0,,0,,,25,33,2,0,0,0,2.5,M,0,,,,,3453,8648,3457,8622,,385
1,03/11/1963 00:00,1900,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,60,0,0,0,,0,,,,,3442,8635,0,0,,386
1,03/11/1963 00:00,2045,CST,93,MARION,AL,TORNADO,0,,,,,0,,0,,,24.6,333,2,0,0,4,250,K,0,,,,,3407,8801,3415,8737,,387
1,03/11/1963 00:00,2045,CST,133,WINSTON,AL,TORNADO,0,,,,,0,,0,,,7.6,333,2,0,0,0,0.25,K,0,,,,,3415,8737,3418,8730,,388
1,03/11/1963 00:00,2240,CST,71,JACKSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3453,8605,0,0,,389
1,03/12/1963 00:00,1255,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3323,8700,0,0,,390
1,03/12/1963 00:00,1625,CST,123,TALLAPOOSA,AL,TORNADO,0,,,,,0,,0,,,9.1,33,1,0,0,0,25,K,0,,,,,3252,8544,3254,8535,,391
1,3/17/1963 0:00:00,1000,CST,7,BIBB,AL,TORNADO,0,,,,,0,,0,,,2.7,100,3,0,0,4,0,K,0,,,,,3256,8709,3257,8707,,392
1,3/19/1963 0:00:00,1900,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,85,0,0,0,,0,,,,,3442,8635,0,0,,393
1,3/19/1963 0:00:00,1900,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8700,0,0,,394
1,3/19/1963 0:00:00,2220,CST,121,TALLADEGA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3335,8605,0,0,,395
1,3/25/1963 0:00:00,2045,CST,125,TUSCALOOSA,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3312,8735,0,0,,396
1,04/06/1963 00:00,1425,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3117,8524,0,0,,397
1,4/20/1963 0:00:00,1500,CST,117,SHELBY,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,0.25,K,0,,,,,3318,8648,0,0,,398
1,4/29/1963 0:00:00,1500,CST,117,SHELBY,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3317,8650,0,0,,399
1,4/29/1963 0:00:00,1620,CST,121,TALLADEGA,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,4,25,K,0,,,,,3330,8605,0,0,,400
1,4/29/1963 0:00:00,1625,CST,125,TUSCALOOSA,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3312,8735,0,0,,401
1,4/29/1963 0:00:00,1730,CST,1,AUTAUGA,AL,TORNADO,0,,,,,0,,0,,,10.6,600,2,0,0,0,250,K,0,,,,,3229,8646,3236,8639,,402
1,4/29/1963 0:00:00,1815,CST,85,LOWNDES,AL,TORNADO,0,,,,,0,,0,,,9.8,400,2,0,0,0,250,K,0,,,,,3211,8631,3212,8621,,403
1,4/29/1963 0:00:00,1955,CST,93,MARION,AL,TORNADO,0,,,,,0,,0,,,15.5,33,2,0,0,17,250,K,0,,,,,3400,8808,3410,8757,,404
1,4/29/1963 0:00:00,1955,CST,93,MARION,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3405,8800,0,0,,405
1,4/29/1963 0:00:00,2200,CST,57,FAYETTE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8747,0,0,,406
1,4/29/1963 0:00:00,2230,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3342,8641,0,0,,407
1,4/29/1963 0:00:00,2300,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8617,0,0,,408
1,4/29/1963 0:00:00,2300,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3347,8630,0,0,,409
1,4/29/1963 0:00:00,2300,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3335,8647,0,0,,410
1,4/29/1963 0:00:00,2330,CST,115,ST. CLAIR,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3330,8605,0,0,,411
1,4/30/1963 0:00:00,600,CST,113,RUSSELL,AL,TORNADO,0,,,,,0,,0,,,11.7,33,2,0,0,0,25,K,0,,,,,3227,8512,3227,8500,,412
1,05/07/1963 00:00,1428,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,62,0,0,0,,0,,,,,3042,8817,0,0,,413
1,5/20/1963 0:00:00,1330,CST,69,HOUSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3117,8524,0,0,,414
1,5/25/1963 0:00:00,2000,CST,105,PERRY,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3230,8711,0,0,,415
1,5/27/1963 0:00:00,710,CST,73,JEFFERSON,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3328,8650,0,0,,416
1,6/15/1963 0:00:00,1430,CST,53,ESCAMBIA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3100,8730,0,0,,417
1,07/05/1963 00:00,1421,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,58,0,0,0,,0,,,,,3447,8735,0,0,,418
1,7/20/1963 0:00:00,1715,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,65,0,0,0,,0,,,,,3442,8635,0,0,,419
1,7/20/1963 0:00:00,1900,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3447,8741,0,0,,420
1,7/21/1963 0:00:00,1745,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3042,8817,0,0,,421
1,7/21/1963 0:00:00,1748,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3047,8811,0,0,,422
1,7/23/1963 0:00:00,2130,CST,89,MADISON,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3442,8635,0,0,,423
1,7/23/1963 0:00:00,2130,CST,89,MADISON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3442,8635,0,0,,424
1,7/23/1963 0:00:00,2200,CST,43,CULLMAN,AL,HAIL,0,,,,,0,,0,,,0,0,,175,0,0,0,,0,,,,,3412,8647,0,0,,425
1,7/24/1963 0:00:00,128,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3323,8700,0,0,,426
1,1/24/1964 0:00:00,1900,CST,117,SHELBY,AL,TORNADO,0,,,,,0,,0,,,3.3,100,4,0,10,6,250,K,0,,,,,3319,8626,3320,8623,,427
1,1/24/1964 0:00:00,2100,CST,49,DEKALB,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3415,8601,0,0,,428
1,02/05/1964 00:00,1300,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8635,0,0,,429
1,03/09/1964 00:00,1645,CST,59,FRANKLIN,AL,TORNADO,0,,,,,0,,0,,,10.4,33,3,0,0,1,250,K,0,,,,,3430,8740,3436,8732,,430
1,03/09/1964 00:00,1700,CST,77,LAUDERDALE,AL,TORNADO,0,,,,,0,,0,,,5.2,33,3,0,2,2,250,K,0,,,,,3451,8723,3454,8719,,431
1,03/09/1964 00:00,1833,CST,73,JEFFERSON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3330,8641,0,0,,432
1,3/14/1964 0:00:00,300,CST,65,HALE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3230,8730,0,0,,433
1,3/25/1964 0:00:00,1500,CST,133,WINSTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8711,0,0,,434
1,3/25/1964 0:00:00,1545,CST,133,WINSTON,AL,TORNADO,0,,,,,0,,0,,,5.4,267,3,0,0,7,250,K,0,,,,,3410,8716,3412,8711,,435
1,04/06/1964 00:00,600,CST,23,CHOCTAW,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3213,8806,0,0,,436
1,04/07/1964 00:00,830,CST,43,CULLMAN,AL,TORNADO,0,,,,,0,,0,,,5.1,50,2,0,0,0,250,K,0,,,,,3415,8645,3416,8650,,437
1,04/07/1964 00:00,910,CST,49,DEKALB,AL,TORNADO,0,,,,,0,,0,,,3.3,33,2,0,0,1,250,K,0,,,,,3419,8605,3420,8602,,438
1,04/07/1964 00:00,1000,CST,49,DEKALB,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3416,8602,0,0,,439
1,04/07/1964 00:00,1000,CST,95,MARSHALL,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3419,8629,0,0,,440
1,04/07/1964 00:00,1030,CST,19,CHEROKEE,AL,TORNADO,0,,,,,0,,0,,,5.4,33,1,0,0,0,25,K,0,,,,,3421,8636,3423,8631,,441
1,4/13/1964 0:00:00,1035,CST,85,LOWNDES,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3223,8630,0,0,,442
1,4/17/1964 0:00:00,900,CST,95,MARSHALL,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3423,8617,0,0,,443
1,4/23/1964 0:00:00,1525,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8654,0,0,,444
1,4/23/1964 0:00:00,1530,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8654,0,0,,445
1,4/24/1964 0:00:00,1800,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3312,8735,0,0,,446
1,4/27/1964 0:00:00,40,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3023,8811,0,0,,447
1,4/27/1964 0:00:00,200,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,86,0,0,0,,0,,,,,3023,8830,0,0,,448
1,4/28/1964 0:00:00,1300,CST,71,JACKSON,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3447,8617,0,0,,449
1,4/28/1964 0:00:00,1445,CST,73,JEFFERSON,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3342,8641,0,0,,450
1,4/28/1964 0:00:00,1510,CST,115,ST. CLAIR,AL,TORNADO,0,,,,,0,,0,,,0,33,1,0,0,0,25,K,0,,,,,3348,8612,0,0,,451
1,4/28/1964 0:00:00,1530,CST,47,DALLAS,AL,HAIL,0,,,,,0,,0,,,0,0,,200,0,0,0,,0,,,,,3223,8711,0,0,,452
1,4/28/1964 0:00:00,1545,CST,15,CALHOUN,AL,TORNADO,0,,,,,0,,0,,,4.3,33,2,0,0,0,25,K,0,,,,,3346,8555,3347,8551,,453
1,4/28/1964 0:00:00,1545,CST,121,TALLADEGA,AL,TORNADO,0,,,,,0,,0,,,0,33,3,0,0,1,25,K,0,,,,,3336,8607,0,0,,454
1,4/28/1964 0:00:00,1630,CST,21,CHILTON,AL,HAIL,0,,,,,0,,0,,,0,0,,100,0,0,0,,0,,,,,3247,8635,0,0,,455
1,4/28/1964 0:00:00,1630,CST,21,CHILTON,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3247,8635,0,0,,456
1,4/28/1964 0:00:00,1700,CST,29,CLEBURNE,AL,TORNADO,0,,,,,0,,0,,,5.1,33,3,0,0,8,25,K,0,,,,,3344,8525,3344,8520,,457
1,4/28/1964 0:00:00,1740,CST,123,TALLAPOOSA,AL,TORNADO,0,,,,,0,,0,,,13,33,1,0,0,0,25,K,0,,,,,3250,8558,3253,8545,,458
1,4/28/1964 0:00:00,1830,CST,85,LOWNDES,AL,TORNADO,0,,,,,0,,0,,,6.8,33,2,0,0,0,250,K,0,,,,,3203,8629,3159,8624,,459
1,05/01/1964 00:00,315,CST,97,MOBILE,AL,HAIL,0,,,,,0,,0,,,0,0,,75,0,0,0,,0,,,,,3042,8817,0,0,,460
1,05/02/1964 00:00,200,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3030,8817,0,0,,461
1,05/02/1964 00:00,243,CST,97,MOBILE,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3030,8805,0,0,,462
1,06/06/1964 00:00,33,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3312,8730,0,0,,463
1,6/17/1964 0:00:00,1830,CST,0,,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3442,8705,0,0,,464
1,6/23/1964 0:00:00,1300,CST,103,MORGAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3435,8705,0,0,,465
1,07/08/1964 00:00,2000,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3312,8735,0,0,,466
1,07/09/1964 00:00,1430,CST,121,TALLADEGA,AL,TORNADO,0,,,,,0,,0,,,0,33,2,0,0,0,25,K,0,,,,,3336,8607,0,0,,467
1,08/04/1964 00:00,1600,CST,33,COLBERT,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,55,0,0,0,,0,,,,,3447,8735,0,0,,468
1,08/04/1964 00:00,1618,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,50,0,0,0,,0,,,,,3312,8735,0,0,,469
1,08/04/1964 00:00,1700,CST,43,CULLMAN,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,0,0,0,0,,0,,,,,3412,8647,0,0,,470
1,08/05/1964 00:00,1701,CST,125,TUSCALOOSA,AL,TSTM WIND,0,,,,,0,,0,,,0,0,,60,0,0,0,,0,,,,,3312,8735,0,0,,471
